MDDsciName,mainCommonName,otherCommonNames,order.x,family.x,genus.x,specificEpithet.x,subspecificEpithet,synonym,authorityAuthor,authorityYear,authorityCitation,authorityLink,holotypeVoucher.x,typeLocality.x,validTaxon,nominalName,lapsus,partum,nameCombination,currentSpeciesCombination,currentSubpeciesCombination,preoccupied,unavailableName,nomenNudum,nomenDubium,nomenOblitum,comments,synonymCitations
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,rufa,rufa,Rafinesque,1817,,,,"""neighborhood of the Columbia river,"" Pacific Northwest, North America.",1,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,leporina,J. Richardson,1829,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,californica,californica,W. Peters,1864,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,major,Merriam,1886,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,olympica,olympica,Merriam,1899,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,pacifica,pacifica,Merriam,1899,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,phaea,phaea,Merriam,1899,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,rainieri,Merriam,1899,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,chryseola,L. Kellog,1914,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,nigra,nigra,W. P. Taylor,1914,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,columbiana,W. P. Taylor,1916,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,grisea,W. P. Taylor,1916,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Aplodontia_rufa,Mountain Beaver,Boomer|Sewellel|Point Arena Mountain Beaver|Point Reyes Mountain Beaver,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,humboldtiana,humboldtiana,W. P. Taylor,1916,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,canadensis,Kuhl,1820,,,,"""Ad fretum Hudsoni, [Hudson Strait or Bay],"" Canada.",1,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,leucodontus,J. E. Gray,1869,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,frondator,Mearns,1897,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,carolinensis,Rhoads,1898,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,pacificus,Rhoads,1898,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,texensis,V. O. Bailey,1905,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,phaeus,E. Heller,1909,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,subauratus,W. P. Taylor,1912,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,caecatro,Bangs,1913,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,mexicanus,V. O. Bailey,1913,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,michiganensis,V. O. Bailey,1913,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,belugae,W. P. Taylor,1916,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,shastensis,W. P. Taylor,1916,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,missouriensis,V. O. Bailey,1919,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,baileyi,E. W. Nelson,1927,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,repentinus,E. A. Goldman,1932,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,sagittatus,Benson,1933,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,concisor,Warren & E. R. Hall,1939,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,taylori,W. B. Davis,1939,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,idoneus,Jewett & E. R. Hall,1940,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,acadicus,V. O. Bailey & Doutt,1942,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,labradorenssi,V. O. Bailey & Doutt,1942,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,duchesnei,Durrant & Crane,1948,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,pallidus,Durrant & Crane,1948,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Castor_canadensis,North American Beaver,American Beaver|Canadian Beaver,RODENTIA,CASTORIDAE,Castor,canadensis,NA,rostralis,Durrant & Crane,1948,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,oeconomus,oeconomus,Pallas,1776,,,,"Ishim River valley, Tyumen' Region, Russia.",1,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,kamtschaticus,kamtschaticus,Pallas,1779,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,arenicola,arenicola,de Sélys-Longchamps,1841,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,ratticeps,ratticeps,Keyserling & Blasius,1841,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,medius,Nilsson,1844,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,ouralensis,Poljakov,1881,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,uralensis,Poljakov,1881,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,operarius,operarius,E. W. Nelson,1893,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,kadiacensis,Merriam,1897,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,sitkensis,sitkensis,Merriam,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,unalascensis,unalascensis,Merriam,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,stimmingi,stimmingi,Nehring,1899,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,tschuktschorum,tschuktschorum,G. S. Miller,1899,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,innuitus,innuitus,Merriam,1900,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,macfarlani,macfarlani,Merriam,1900,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,popofensis,popofensis,Merriam,1900,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,yakutatensis,yakutatensis,Merriam,1900,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,flaviventris,Satunin,1903,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,elymocetes,elymocetes,Osgood,1906,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,endoecus,Osgood,1909,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,dauricus,dauricus,Kastschenko,1910,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,koreni,koreni,G. M. Allen,1914,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,uchidae,uchidae,Kuroda,1924,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,mehelyi,mehelyi,Éhik,1928,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,suntaricus,suntaricus,Dukelski,1928,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,shantaricus,Ognev,1929,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,amakensis,amakensis,O. J. Murie,1930,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,punukensis,punukensis,E. R. Hall & Gilmore,1932,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,epiratticeps,C.-C. Young,1934,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,hahlovi,Skalon,1935,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,kjusjurensis,kjusjurensis,Koljuschev,1935,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,naumovi,Stroganov,1936,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,anikini,Egorin,1939,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,altaicus,Ognev,1944,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,montiumcaelestinum,montiumcaelestinum,Ognev,1944,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,petshorae,Ognev,1944,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,gilmorei,Setzer,1952,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,finmarchicus,finmarchicus,Siivonen,1967,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,karaginensis,Kostenko,1984,,,,,0,1,0,0,0,0,0,0,1,1,0,0,nomen nudum,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,karaginensis,Kostenko,1989,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Alexandromys_oeconomus,Root Vole,Tundra Vole,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,,kharanurensis,"Courant, Brunet-Lecomte, Volobouev, Chaline, Quéré, Nadachowski, Montuire, Bao Genshu, Viriot, R. L. Rausch, Erbajeva, Shi Dazhong, & Giraudoux",1999,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Arborimus_albipes,White-footed Vole,,RODENTIA,CRICETIDAE,Arborimus,albipes,NA,Phenacomys_albipes,Merriam,1901,"Merriam, C. H. (1901). Two New Rodents from Northwestern California. Proceedings of the Biological Society of Washington, 14, 125.",https://www.biodiversitylibrary.org/page/2338925#page/143/mode/1up,USNM 97236,"""Redwoods, near Arcata, Humboldt Bay [Humboldt Co.], California,"" USA.",1,1,0,0,0,0,0,0,0,0,0,0,,
Arborimus_longicaudus,Red Tree Vole,Reddish Tree Mouse,RODENTIA,CRICETIDAE,Arborimus,longicaudus,longicaudus,Phenacomys_longicaudus,F. W. True,1890,"True, F. W. (1890). Description of a New Species of Mouse, Phenacomys longicaudus, from Oregon. Proceedings of the United States National Museum, 13, 303.",https://www.biodiversitylibrary.org/page/15671055#page/371/mode/1up,USNM 19071/34808,"""Marshfield, Coos County, Oregon.""",1,1,0,0,0,0,0,0,0,0,0,0,,
Arborimus_longicaudus,Red Tree Vole,Reddish Tree Mouse,RODENTIA,CRICETIDAE,Arborimus,longicaudus,silvicola,silvicola,A. B. Howell,1921,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Arborimus_pomo,Sonoma Tree Vole,California Red Tree Mouse|California Red Tree Vole|Pomo Tree Vole,RODENTIA,CRICETIDAE,Arborimus,pomo,NA,pomo,M. L. Johnson & S. B. George,1991,,,,"""Jenner Ridge, 0.8 km (0.5 mi) north of Jenner, Sonoma County, California.""",1,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_musculus,Southern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,musculus,musculus,Sitomys_musculus,Merriam,1892,"Merriam, C. H. (1892). Descriptions of Nine New Mammals Collected by E. W. Nelson in the States of Colima and Jalisco, Mexico. Proceedings of the Biological Society of Washington, 7, 170.",https://www.biodiversitylibrary.org/page/2456198#page/194/mode/1up,USNM 33437/45460,"Colima, Colima, Mexico.",1,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,taylori,taylori,O. Thomas,1887,,,,"""San Diego, [Duval County], South Texas,"" USA.",1,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,paulus,paulus,J. A. Allen,1903,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,allex,allex,Osgood,1904,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,subater,subater,V. O. Bailey,1905,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,analogus,analogus,Osgood,1909,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,ater,ater,Blossum & Burt,1942,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,canutus,canutus,Packard,1960,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Baiomys_taylori,Northern Pygmy Mouse,,RODENTIA,CRICETIDAE,Baiomys,taylori,fuliginatus,fuliginatus,Packard,1960,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_californicus,Western Red-backed Vole,California Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,californicus,californicus,Evotomys_californicus,Merriam,1890,"Merriam, C. H. (1890). Descriptions of Two New Species of Evotomys from the Pacific Coast Region of the United States. North American Fauna, 4, 26.",https://digital.library.unt.edu/ark:/67531/metadc701005/m2/1/high_res_d/nafa.4.0001.pdf,USNM 17011/23920,"Eureka, Humboldt County, California, USA.",1,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_californicus,Western Red-backed Vole,California Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,californicus,mazama,mazama,Merriam,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_californicus,Western Red-backed Vole,California Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,californicus,obscurus,obscurus,Merriam,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,,gapperi,Vigors,1830,,,,"between York [= Toronto] and Lake Simcoe, Ontario, Canada.",1,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,carolinensis,carolinensis,Merriam,1888,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,galei,galei,Merriam,1890,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,occidentalis,occidentalis,Merriam,1890,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,brevicaudus,brevicaudus,Merriam,1891,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,idahoensis,idahoensis,Merriam,1891,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,rhoadsii,rhoadsii,Stone,1893,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,,fuscodorsalis,J. A. Allen,1894,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,ochraceus,ochraceus,G. S. Miller,1894,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,,pygmaeus,Rhoads,1894,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,saturatus,saturatus,Rhoads,1894,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,loringi,loringi,V. O. Bailey,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,nivarius,nivarius,V. O. Bailey,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,proteus,proteus,Bangs,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,ungava,ungava,V. O. Bailey,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,wrangeli,wrangeli,V. O. Bailey,1897,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
Clethrionomys_gapperi,Southern Red-backed Vole,Boreal Red-backed Vole|Gapper’s Red-backed Vole|Revillagigedo Island Red-backed Vole,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,caurinus,caurinus,V. O. Bailey,1898,,,,,2,1,0,0,0,0,0,0,0,0,0,0,,
